ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,tradeAmount,tradeAmount3,tradeAmount5,tradeAmount10,tradeAmount30,pctOfFloat,pctOfStock,stkShares,isEnd,managerRatio,custodianRatio,salesRatio,totalFee,indexUsageRatio,pctOfNav
510810,上海国企ETF,80053708,汇添富,80001067,工商银行,'950096,上海国企,2016-07-28,{'30057296': '吴振翔'},2016-07-28,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,80.74,0.9057,人民币,0.43,-0.57,1.5,3.22,0.38,-4.64,-2.9,-1.37,-0.9,7.08,-1.54,--,0.74,1.1,0.7,0.79,0.78,0.97,0.96,--,--,0.7,0.95,--,--,0.1,--,--,21633047.00,17395909.33,13411742.20,14501812.70,11141940.77,--,--,--,False,0.45,0.10,--,0.58,0.03,--
159852,嘉实软件ETF,80000223,嘉实基金,80001122,中国银行,'930601,中证软件,2021-01-29,{'30695579': '田光远'},2021-01-29,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,2.24,1.0415,人民币,0.79,-0.17,3.43,-7.07,5.03,--,--,--,--,--,--,--,0.92,0.61,--,--,--,--,--,--,--,--,0.83,--,--,0.05,--,--,30580858.00,37623542.49,32089036.27,30627783.54,32496421.56,--,--,--,False,0.50,0.10,--,0.60,--,--
006786,泰康消费指数A,80061674,泰康资产,80001067,工商银行,'931027,HKC大消费(港币),2019-04-09,{'30492893': '刘伟'},2019-04-09,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,1.11,1.4723,人民币,2.02,1.93,-2.44,-11.08,-7.01,-10.8,-6.7,7.64,20.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.21,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.62,0.02,--
161122,易基生物LOF,80000229,易方达基金,80001068,建设银行,'399993,CSWD生科,2020-12-03,{'30636609': '张湛'},2020-12-03,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,10.12,0.9856,人民币,2.28,-1.19,-4.52,-14.84,-3.15,-3.07,-2.15,--,--,--,--,--,0.98,1.1,1.56,--,--,--,--,--,--,1.52,1.44,--,--,0.14,--,--,212720.00,214606.56,207336.56,222795.95,247994.21,--,--,--,False,0.50,0.10,--,0.62,0.02,--
510120,海富非周ETF,80000246,海富通,80001067,工商银行,'000064,非周期,2011-04-22,"{'30559878': '纪君凯', '30177035': '江勇'}",2011-04-22,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.17,4.351,人民币,0.82,-0.99,1.01,-3.19,1.17,-8.98,-3.96,7.31,19.65,21.42,10.77,8.47,0.96,1.14,1.39,1.3,1.19,0.97,0.93,0.99,--,1.38,0.99,--,0.93,0.09,--,0.93,64502.00,70535.00,54305.00,42148.29,56085.52,--,--,--,False,0.50,0.10,--,0.60,--,--
519032,海富非周联接,80000246,海富通,80001067,工商银行,'000064,非周期,2011-04-27,{'30177035': '江勇'},2011-04-27,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.11,1.634,人民币,0.78,-0.98,0.87,-3.17,0.68,-9.29,-4.76,5.47,17.26,18.83,9.14,6.99,0.9,1.06,1.31,1.22,1.09,0.9,0.86,0.93,--,1.3,0.93,--,0.87,0.16,--,0.86,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
561600,平安消费电子,80168726,平安基金,80066058,中信建投,'931494,消费电子,2021-08-30,{'30138974': '钱晶'},2021-08-30,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.5,0.9735,人民币,1.6,-0.69,0.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.67,--,--,1.05,--,--,4755066.00,3298740.00,3244077.00,2810249.20,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159733,景顺消费电子50ETF,80000251,景顺长城,10000020,招商银行,'931494,消费电子,2021-09-15,{'30347518': '张晓南'},2021-09-15,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,2.43,1.0091,人民币,1.58,-0.73,-0.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.62,--,--,26593779.00,19485915.87,13803167.79,30670537.68,--,--,--,--,False,0.50,0.10,--,0.60,--,--
501007,添富互联指数A,80053708,汇添富,80001067,工商银行,'930720,CS互医疗,2016-12-22,{'30057296': '吴振翔'},2016-12-22,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,0.64,1.1299,人民币,0.41,-1.29,-0.5,-7.85,-2.16,-6.23,-4.89,-12.73,6.66,15.35,--,--,0.73,0.86,0.94,0.85,0.75,0.95,--,--,--,0.96,0.93,--,--,0.12,--,--,84129.00,29058.00,32564.60,22488.40,22277.17,--,--,--,False,0.75,0.10,--,0.87,0.02,--
009225,天弘互联指数(QDII)A,80041198,天弘基金,80001067,工商银行,'930794,中美互联网(人民币),2020-05-27,{'30621249': '胡超'},2020-05-27,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,GLOBAL_ALLOCATION,全球配置,Unlisted,未上市,1.38,1.1538,人民币,-0.14,1.52,0.87,-5.53,-8.43,-6.23,-6.13,-1.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.27,--,--,0.00,--,--,--,--,--,--,--,False,0.60,0.25,--,0.87,0.02,--
516700,华宝数据产业,80000250,华宝基金,80001068,建设银行,'930902,中证数据,2021-05-11,{'30227727': '张放'},2021-05-11,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.27,1.0384,人民币,0.19,-0.01,1.83,-5.88,--,--,--,--,--,--,--,--,0.95,--,--,--,--,--,--,--,--,--,1.05,--,--,0.05,--,--,2811770.00,2495470.67,1993540.40,1724068.90,2199307.87,--,--,--,False,0.50,0.10,--,0.60,--,--
516000,华夏大数据ETF,80000222,华夏基金,80001122,中国银行,'930902,中证数据,2021-02-09,{'30488427': '赵宗庭'},2021-02-09,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.81,1.0215,人民币,0.22,0.04,2.15,-3.58,9.03,--,--,--,--,--,--,--,0.96,0.67,--,--,--,--,--,--,--,--,0.94,--,--,0.09,--,--,376582.00,1558653.00,1014889.20,902910.90,1052553.00,--,--,--,False,0.50,0.10,--,0.60,--,--
515400,富国大数据ETF,80000221,富国基金,10000018,中信证券,'930902,中证数据,2021-01-07,{'30469323': '蔡卡尔'},2021-01-07,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.34,0.9704,人民币,0.21,0.13,2.15,-4.2,6.14,-2.28,--,--,--,--,--,--,0.96,0.67,1.03,--,--,--,--,--,--,--,1.03,--,--,0.06,--,--,1546196.00,3866639.00,3223156.00,3541284.70,3724075.67,--,--,--,False,0.50,0.10,--,0.63,0.03,--
515120,广发创新药ETF,80000248,广发基金,80001122,中国银行,'931152,CS创新药,2020-12-03,{'30357080': '罗国庆'},2020-12-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,12.04,0.9967,人民币,1.99,-1.91,-4.83,-12.91,-1.59,-4.24,-4.83,--,--,--,--,--,1.0,1.27,1.57,--,--,--,--,--,--,1.53,1.33,--,--,0.02,--,--,60883681.00,57321635.00,57107698.80,57499092.00,65059266.30,--,--,--,False,0.50,0.10,--,0.63,0.03,--
159992,银华创新药ETF,80000235,银华基金,80001256,上海银行,'931152,CS创新药,2020-03-20,"{'30598400': '王帅', '30185328': '马君'}",2020-03-20,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,30.75,1.3445,人民币,1.96,-1.92,-4.8,-12.64,-1.74,-4.67,-5.27,-5.67,--,--,--,--,0.99,1.25,1.55,1.32,--,--,--,--,--,1.52,0.92,--,--,0.05,--,--,127232878.00,115158598.42,110691899.12,118739975.21,129931290.54,--,--,--,False,0.50,0.05,--,0.58,0.03,--
159835,建信创新药业,80065990,建信基金,10000018,中信证券,'931152,CS创新药,2021-03-11,{'30583316': '龚佳佳'},2021-03-11,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.55,1.0444,人民币,1.88,-1.89,-4.76,-12.5,-1.19,--,--,--,--,--,--,--,0.95,1.25,--,--,--,--,--,--,--,--,1.26,--,--,0.13,--,--,1708907.00,1278629.80,1121892.77,1061180.44,1525910.44,--,--,--,False,0.50,0.10,--,0.60,--,--
159858,南方创新药指,80000220,南方基金,10000020,招商银行,'931152,CS创新药,2021-03-12,"{'30163568': '罗文杰', '30688806': '朱恒红'}",2021-03-12,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.86,1.0291,人民币,2.0,-1.94,-4.87,-13.02,-2.02,--,--,--,--,--,--,--,1.0,1.27,--,--,--,--,--,--,--,--,1.29,--,--,0.02,--,--,26580189.00,24303544.43,23316330.11,23208726.36,22775108.50,--,--,--,False,0.15,0.05,--,0.20,--,--
516060,工银新药ETF,80064225,工银瑞信,80507977,申万宏源证券,'931152,CS创新药,2021-02-09,{'30625153': '邓皓友'},2021-02-09,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.0,0.9154,人民币,1.93,-1.9,-4.87,-12.95,-1.72,--,--,--,--,--,--,--,0.98,1.25,--,--,--,--,--,--,--,--,1.4,--,--,0.07,--,--,5854841.00,6654819.33,5438896.80,4792430.20,5444414.80,--,--,--,False,0.45,0.07,--,0.52,--,--
012737,创新药联接A,80000248,广发基金,80001122,中国银行,'931152,CS创新药,2021-07-07,{'30357080': '罗国庆'},2021-07-07,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.01,0.9185,人民币,1.87,-1.8,-4.58,-11.76,--,--,--,--,--,--,--,--,0.92,--,--,--,--,--,--,--,--,--,0.93,--,--,0.16,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
516080,易基医药ETF,80000229,易方达基金,80001122,中国银行,'931152,CS创新药,2021-02-03,{'30351914': '成曦'},2021-02-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.72,0.9451,人民币,1.99,-1.81,-4.58,-10.8,2.39,--,--,--,--,--,--,--,0.99,1.26,--,--,--,--,--,--,--,--,1.21,--,--,0.07,--,--,10994526.00,12469727.67,12593142.80,14266422.10,13575330.77,--,--,--,False,0.15,0.05,--,0.20,--,--
512720,国泰计算机ETF,80000224,国泰基金,80001120,农业银行,'930651,CS计算机,2019-07-11,{'30260621': '艾小军'},2019-07-11,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,8.17,1.3926,人民币,1.04,-1.17,0.98,-8.27,2.41,-7.02,-2.91,-6.89,13.04,--,--,--,0.96,0.62,0.97,1.16,1.0,--,--,--,--,0.98,1.08,--,--,0.09,--,--,56610169.00,51931233.33,45996591.60,39396391.80,37257533.27,--,--,--,False,0.50,0.10,--,0.63,0.03,--
160224,国泰计算联接A,80000224,国泰基金,80001120,农业银行,'930651,CS计算机,2020-12-03,{'30260621': '艾小军'},2020-12-03,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.5,0.9221,人民币,0.98,-1.1,0.93,-7.97,2.01,-6.85,-2.98,--,--,--,--,--,0.91,0.59,0.92,--,--,--,--,--,--,0.93,1.06,--,--,0.12,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159998,天弘计算主题ETF,80041198,天弘基金,10000018,中信证券,'930651,CS计算机,2020-03-20,{'30488046': '张子法'},2020-03-20,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,16.3,1.0624,人民币,1.04,-1.22,1.04,-8.64,1.52,-8.6,-4.55,-8.44,--,--,--,--,0.98,0.64,0.99,1.17,--,--,--,--,--,1.0,1.22,--,--,0.02,--,--,6850886.00,7315020.82,6897802.09,6513571.14,7626172.73,--,--,--,False,0.50,0.10,--,0.63,0.03,--
001629,天弘计算联接A,80041198,天弘基金,10000018,中信证券,'930651,CS计算机,2015-07-29,{'30488046': '张子法'},2015-07-29,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,19.03,0.8849,人民币,0.98,-1.17,0.93,-8.42,1.17,-8.51,-4.63,-8.38,10.26,20.88,2.33,--,0.93,0.61,0.94,1.11,0.94,1.28,1.22,--,--,0.95,1.3,--,--,0.08,--,1.24,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
168701,金融科技指数A,80582419,合煦智远,80507977,申万宏源证券,'399699,金融科技,2020-04-03,{'30605209': '程卉超'},2020-04-03,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.06,1.0404,人民币,0.82,-1.78,-0.93,-5.13,2.72,-6.98,-4.66,-10.17,--,--,--,--,1.11,0.98,1.05,1.24,--,--,--,--,--,1.07,1.06,--,--,0.1,--,--,9958.00,12402.50,12548.06,32563.19,159914.85,--,--,--,False,0.50,0.10,--,0.62,0.02,--
165522,信诚中证TMTA,80066470,中信保诚基金,80001068,建设银行,'000998,中证TMT,2021-01-01,{'30559527': '黄稚'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.83,0.8695,人民币,0.41,-1.78,-1.07,-7.19,0.8,-10.82,--,--,--,--,--,--,0.73,0.61,0.76,--,--,--,--,--,--,--,0.79,--,--,0.07,--,--,959.00,11889.48,13274.77,17718.12,22828.97,--,--,--,False,1.00,0.22,--,1.24,0.02,--
515260,中证电子50ETF,80000250,华宝基金,80001068,建设银行,'931461,电子50,2020-07-17,{'30112517': '蒋俊阳'},2020-07-17,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,6.8,0.9804,人民币,0.96,-1.84,-1.59,-8.94,5.2,-13.61,-3.24,0.18,--,--,--,--,0.79,0.62,1.0,1.13,--,--,--,--,--,1.04,1.21,--,--,0.05,--,--,17191394.00,20072844.33,18608679.40,22006296.00,23554232.87,--,--,--,False,0.50,0.10,--,0.63,0.03,--
515320,华安电子50ETF,80000228,华安基金,80001122,中国银行,'931461,电子50,2020-11-25,{'30044485': '许之彦'},2020-11-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.76,0.9503,人民币,0.95,-1.87,-1.58,-9.29,5.08,-13.66,-6.72,--,--,--,--,--,0.79,0.65,1.01,--,--,--,--,--,--,1.06,0.95,--,--,0.06,--,--,19224725.00,18816036.67,18220024.60,17863360.10,20319121.60,--,--,--,False,0.50,0.10,--,0.63,0.03,--
012550,华宝电子联接A,80000250,华宝基金,80001068,建设银行,'931461,电子50,2021-07-19,{'30112517': '蒋俊阳'},2021-07-19,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.38,0.9023,人民币,0.88,-1.77,-1.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.72,--,--,0.27,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
164401,前海中证健康,80280038,前海开源,80000007,国信证券,'H30344,健康产业,2020-12-18,{'30657996': '梁溥森'},2020-12-18,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,4.05,1.0589,人民币,1.55,-3.24,-2.72,-4.15,-0.75,-3.23,-1.55,--,--,--,--,--,0.87,1.01,1.01,--,--,--,--,--,--,1.0,0.99,--,--,0.1,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.20,--,1.22,0.02,--
515920,博时智能消费,80000226,博时基金,80507977,申万宏源证券,'930648,CS智消费,2020-12-30,{'30257052': '尹浩'},2020-12-30,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.45,0.9225,人民币,1.37,-1.44,-0.34,-8.25,3.79,-9.24,-9.04,--,--,--,--,--,0.82,0.83,1.29,--,--,--,--,--,--,1.22,1.22,--,--,0.06,--,--,6659536.00,7119519.00,5317827.00,6754692.60,5578459.07,--,--,--,False,0.50,0.10,--,0.63,0.03,--
515980,华富人工智能ETF,80037023,华富基金,10000020,招商银行,'931071,人工智能,2019-12-24,"{'30541550': '郜哲', '30040512': '张娅'}",2019-12-24,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.79,1.1047,人民币,1.49,-0.9,0.08,-8.98,3.41,-8.3,-1.97,-6.0,--,--,--,--,0.8,0.49,0.99,1.15,--,--,--,--,--,1.0,1.12,--,--,0.04,--,--,4787088.00,6606150.33,5748883.40,6054324.40,7476485.47,--,--,--,False,0.50,0.10,--,0.63,0.03,--
008020,华富智能联接A,80037023,华富基金,10000020,招商银行,'931071,人工智能,2020-04-23,"{'30541550': '郜哲', '30040512': '张娅'}",2020-04-23,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.54,0.9479,人民币,1.39,-0.85,-0.34,-8.93,2.24,-8.85,-3.09,-6.69,--,--,--,--,0.76,0.48,0.94,1.09,--,--,--,--,--,0.96,0.96,--,--,0.1,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159936,可选消费ETF,80000248,广发基金,80001122,中国银行,'000989,全指可选,2014-06-03,{'30707553': '夏浩洋'},2014-06-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,2.38,1.9607,人民币,0.3,1.26,1.86,-0.89,-0.64,-5.42,-1.92,7.03,22.02,22.32,4.59,--,1.01,1.01,1.1,1.14,1.03,1.07,1.08,--,--,1.1,1.04,--,1.13,0.07,--,1.09,84147.00,87315.70,102356.90,117080.14,147882.85,--,--,--,False,0.50,0.10,--,0.63,0.03,--
001133,广发可选联接A,80000248,广发基金,80001122,中国银行,'000989,全指可选,2015-04-15,{'30707553': '夏浩洋'},2015-04-15,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.45,0.9964,人民币,0.28,1.17,1.72,-1.02,-0.91,-5.46,-2.19,6.13,20.31,20.61,4.09,--,0.95,0.95,1.04,1.08,0.97,1.01,1.02,--,--,1.04,1.1,--,1.08,0.12,--,1.02,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
001420,南方大数据300A,80000220,南方基金,80001068,建设银行,'399416,i300,2015-06-24,{'30571936': '崔蕾'},2015-06-24,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.05,1.5819,人民币,1.09,-0.9,0.36,-2.89,5.78,-5.29,-1.1,7.26,21.1,22.56,9.85,--,0.99,1.18,1.22,1.15,1.2,1.05,0.99,--,--,1.23,0.94,--,--,0.08,--,0.96,0.00,--,--,--,--,--,--,--,False,0.50,0.15,--,0.67,0.02,--
160626,鹏华信息LOFA,80000230,鹏华基金,80001068,建设银行,'399935,中证信息,2021-01-01,{'30687965': '罗英宇'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,6.23,1.036,人民币,1.02,-1.35,-0.39,-7.82,5.56,-10.7,--,--,--,--,--,--,0.83,0.63,0.93,--,--,--,--,--,--,--,0.95,--,--,0.09,--,--,26859.00,16660.60,26809.32,114114.05,68025.81,--,--,--,False,1.00,0.22,--,1.24,0.02,--
003366,浙商中证指数,80382527,浙商证券资管,80001066,光大银行,'H30359,转型成长,2016-12-19,{'30634049': '陈顾君'},2016-12-19,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.1,1.059,人民币,1.09,-1.78,-7.43,-2.43,-1.23,-12.83,-7.84,-10.75,11.99,17.92,--,--,1.09,1.15,1.14,1.15,1.21,1.29,--,--,--,1.16,1.22,--,--,0.13,--,--,0.00,--,--,--,--,--,--,--,False,1.20,0.15,--,1.37,0.02,--
160137,南方互联基金(LOF),80000220,南方基金,80001120,农业银行,'H30535,互联网,2020-12-01,{'30613046': '龚涛'},2020-12-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,1.19,0.9974,人民币,1.12,-2.15,-0.51,-5.68,3.72,-8.68,-2.19,--,--,--,--,--,0.89,0.85,0.99,--,--,--,--,--,--,1.02,1.11,--,--,0.08,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.22,--,1.24,0.02,--
515860,嘉实科技100ETF,80000223,嘉实基金,80001122,中国银行,'931165,新兴科技100,2019-09-26,{'30721323': '王紫菡'},2019-09-26,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.58,1.4052,人民币,1.24,-3.11,-3.16,-10.96,0.32,-12.11,-4.67,-6.07,18.09,--,--,--,0.84,0.91,1.12,1.18,1.24,--,--,--,--,1.13,1.24,--,--,0.05,--,--,4684525.00,5010569.00,4478469.40,4051709.40,4167604.67,--,--,--,False,0.50,0.10,--,0.63,0.03,--
007815,嘉实新科联接A,80000223,嘉实基金,80001122,中国银行,'931165,新兴科技100,2019-11-01,{'30721323': '王紫菡'},2019-11-01,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.11,1.3145,人民币,1.17,-2.95,-3.02,-10.5,-0.02,-11.91,-5.04,-6.46,--,--,--,--,0.8,0.86,1.06,1.11,--,--,--,--,--,1.07,1.08,--,--,0.09,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
001361,景顺传媒联接,80000251,景顺长城,80001122,中国银行,'H30318,TMT150,2015-06-15,{'30212629': '崔俊杰'},2015-06-15,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,3.51,0.724,人民币,0.81,-1.37,-0.14,-6.51,4.36,-9.34,-0.97,-2.18,15.63,21.33,2.88,--,0.79,0.6,0.87,1.04,1.0,1.21,1.15,--,--,0.91,1.07,--,--,0.11,--,1.13,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
512220,景顺科技150,80000251,景顺长城,80001122,中国银行,'H30318,TMT150,2014-07-18,{'30212629': '崔俊杰'},2014-07-18,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.02,1.7319,人民币,0.84,-1.47,-0.08,-6.82,4.76,-9.82,-1.05,-2.38,16.57,22.95,3.11,--,0.82,0.64,0.93,1.1,1.06,1.29,1.23,--,--,0.96,1.08,--,1.24,0.05,--,1.21,11238464.00,10147967.00,11091268.40,11276437.20,11923115.90,--,--,--,False,0.50,0.10,--,0.63,0.03,--
012636,国泰软件联接A,80000224,国泰基金,10000590,平安银行,'H30202,软件指数,2021-06-24,"{'30419711': '梁杏', '30723102': '苗梦羽'}",2021-06-24,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.13,0.9801,人民币,0.92,-0.84,1.27,-6.07,--,--,--,--,--,--,--,--,0.68,--,--,--,--,--,--,--,--,--,0.64,--,--,0.55,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159899,招商软件ETF,80036782,招商基金,80000073,华泰证券,'H30202,软件指数,2021-06-18,{'30470772': '苏燕青'},2021-06-18,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.86,0.9266,人民币,1.06,-0.98,1.65,-8.68,--,--,--,--,--,--,--,--,0.95,--,--,--,--,--,--,--,--,--,0.89,--,--,0.08,--,--,1490366.00,2172602.12,1521450.95,1662816.35,1831590.01,--,--,--,False,0.50,0.10,--,0.60,--,--
515230,国泰软件ETF,80000224,国泰基金,10000590,平安银行,'H30202,软件指数,2021-02-03,"{'30419711': '梁杏', '30723102': '苗梦羽'}",2021-02-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.95,0.9839,人民币,1.04,-0.92,1.61,-10.05,3.46,--,--,--,--,--,--,--,0.95,0.66,--,--,--,--,--,--,--,--,0.76,--,--,0.07,--,--,29952490.00,30135259.00,30232530.00,30570009.90,31490756.17,--,--,--,False,0.50,0.10,--,0.60,--,--
007817,国泰通信联接A,80000224,国泰基金,80001067,工商银行,'931160,通信设备,2019-09-03,{'30260621': '艾小军'},2019-09-03,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,6.01,0.9707,人民币,0.5,-2.3,-0.57,-3.82,1.92,-10.71,-5.76,-13.77,1.12,--,--,--,0.73,0.81,0.87,1.13,0.49,--,--,--,--,0.9,0.51,--,--,0.14,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
515880,国泰通信ETF,80000224,国泰基金,80001067,工商银行,'931160,通信设备,2019-08-16,{'30260621': '艾小军'},2019-08-16,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,27.93,0.987,人民币,0.54,-2.49,-0.61,-3.83,2.05,-11.54,-6.2,-14.67,-0.82,--,--,--,0.8,0.87,0.93,1.23,0.59,--,--,--,--,0.97,0.65,--,--,0.05,--,--,40028386.00,44851792.00,52642401.40,62063277.70,65331829.77,--,--,--,False,0.50,0.10,--,0.63,0.03,--
008326,东财通信指数A,80547395,东财基金,10000001,浦发银行,'931144,通信技术,2020-01-20,{'30626430': '吴逸'},2020-01-20,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.82,1.0106,人民币,1.18,-1.32,0.25,-3.79,1.52,-8.88,-2.51,-7.41,--,--,--,--,0.73,0.79,0.83,1.12,--,--,--,--,--,0.87,1.19,--,--,0.07,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.05,--,0.57,0.02,--
159807,易基科技ETF,80000229,易方达基金,80001122,中国银行,'931380,科技50,2020-03-16,{'30636609': '张湛'},2020-03-16,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,7.55,0.7784,人民币,1.1,0.26,2.37,-10.63,4.44,-11.62,-5.02,5.73,--,--,--,--,1.03,0.94,1.41,1.4,--,--,--,--,--,1.41,1.1,--,--,0.04,--,--,47092940.00,48234070.88,44735761.82,45245647.85,42833367.31,--,--,--,False,0.15,0.05,--,0.23,0.03,--
